dataset,contract,category,iteration,kind,strategy,regime,new_bc,reward,bug,seed_bug,genuine
defihacklabs,defihacklabs/2022-10_Templedao,access_control,21,mut,call_insert,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,22,gen,access_control_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,23,gen,price_oracle_probe,greedy,0.0,0.5882,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,24,gen,access_control_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,25,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,26,gen,price_oracle_probe,random,12.0,10.0196,True,False,True
defihacklabs,defihacklabs/2022-10_Templedao,access_control,27,gen,price_oracle_probe,greedy,0.0,0.2353,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,28,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,29,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,30,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,31,gen,price_oracle_probe,random,3.0,0.3922,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,32,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,33,mut,value_perturb,random,0.0,1.6078,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,34,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,35,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,36,gen,price_oracle_probe,greedy,2.0,0.0784,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,37,gen,price_oracle_probe,greedy,9.0,0.5098,True,False,True
defihacklabs,defihacklabs/2022-10_Templedao,access_control,38,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,39,gen,price_oracle_probe,random,4.0,0.1569,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,40,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,41,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,42,gen,price_oracle_probe,random,1.0,0.1569,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,43,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,44,gen,price_oracle_probe,random,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,45,gen,price_oracle_probe,random,4.0,0.5098,True,False,True
defihacklabs,defihacklabs/2022-10_Templedao,access_control,46,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,47,gen,price_oracle_probe,greedy,1.0,0.0392,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,48,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,49,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,50,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,51,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,52,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,53,mut,arg_shuffle,greedy,0.0,1.5686,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,54,mut,arg_shuffle,greedy,0.0,0.549,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,55,mut,value_perturb,greedy,0.0,1.7647,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,56,mut,value_perturb,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,57,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,58,mut,call_swap,greedy,0.0,1.4902,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,59,mut,call_swap,greedy,0.0,0.0,True,False,True
defihacklabs,defihacklabs/2022-10_Templedao,access_control,60,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,61,mut,call_swap,greedy,0.0,0.9412,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,62,gen,access_control_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,63,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,64,gen,reentrancy_probe,greedy,0.0,0.5882,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,65,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,66,mut,call_insert,greedy,0.0,0.7843,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,67,mut,value_perturb,greedy,0.0,0.1569,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,68,mut,value_perturb,random,0.0,0.0,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,69,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,70,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,71,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,72,mut,call_swap,greedy,0.0,0.3922,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,73,mut,call_swap,greedy,0.0,0.1569,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,74,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,75,mut,call_swap,greedy,0.0,0.0,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,76,gen,access_control_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,77,mut,call_insert,greedy,0.0,0.0,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,78,mut,call_swap,greedy,0.0,0.1961,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,79,mut,call_swap,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,80,gen,arithmetic_probe,greedy,0.0,0.2745,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,81,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,82,mut,call_insert,greedy,0.0,0.0,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,83,mut,value_perturb,greedy,0.0,0.0,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,84,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,85,mut,arg_shuffle,random,0.0,0.5882,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,86,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,87,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,88,mut,arg_shuffle,greedy,0.0,0.0,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,89,mut,call_insert,random,1.0,1.098,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,90,mut,call_insert,greedy,0.0,0.0,False,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,91,mut,call_insert,greedy,0.0,0.0,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,92,mut,call_insert,greedy,0.0,0.1569,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,93,mut,call_insert,greedy,0.0,0.0,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,94,mut,call_insert,greedy,0.0,0.0,True,True,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,95,mut,value_perturb,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,96,gen,access_control_probe,random,0.0,0.1569,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,97,gen,access_control_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,98,gen,access_control_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_Templedao,access_control,99,mut,call_swap,greedy,0.0,0.0,True,True,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,0,gen,reentrancy_probe,greedy,37.0,0.6578,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,1,gen,arithmetic_probe,greedy,10.0,0.4089,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,2,gen,access_control_probe,greedy,11.0,0.6044,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,3,gen,price_oracle_probe,greedy,14.0,0.8533,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,4,gen,logic_error_probe,greedy,30.0,1.1022,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,5,mut,value_perturb,random,0.0,0.8533,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,6,mut,call_insert,greedy,2.0,1.1378,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,7,mut,call_swap,random,6.0,0.6222,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,8,mut,arg_shuffle,random,0.0,0.6044,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,9,gen,reentrancy_probe,random,18.0,0.5156,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,10,gen,arithmetic_probe,greedy,22.0,0.64,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,11,gen,access_control_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,12,gen,price_oracle_probe,greedy,0.0,0.2133,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,13,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,14,mut,value_perturb,greedy,0.0,0.5156,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,15,mut,call_insert,greedy,3.0,0.3733,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,16,mut,call_swap,greedy,0.0,0.6044,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,17,mut,arg_shuffle,greedy,0.0,0.4267,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,18,mut,call_insert,greedy,4.0,0.0711,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,19,mut,value_perturb,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,20,mut,call_swap,random,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,21,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,22,gen,arithmetic_probe,random,7.0,0.1422,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,23,mut,arg_shuffle,greedy,0.0,0.5689,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,24,mut,arg_shuffle,greedy,0.0,0.2667,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,25,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,26,gen,price_oracle_probe,greedy,3.0,0.1244,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,27,gen,arithmetic_probe,greedy,0.0,0.5333,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,28,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,29,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,30,mut,call_insert,greedy,0.0,0.1422,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,31,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,32,mut,value_perturb,greedy,0.0,0.1956,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,33,mut,call_swap,greedy,0.0,0.3733,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,34,mut,call_swap,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,35,gen,price_oracle_probe,random,6.0,1.4044,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,36,gen,price_oracle_probe,greedy,14.0,0.4978,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,37,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,38,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,39,mut,value_perturb,greedy,0.0,0.4978,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,40,gen,reentrancy_probe,greedy,0.0,0.0533,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,41,mut,call_insert,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,42,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,43,gen,access_control_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,44,mut,call_swap,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,45,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,46,gen,logic_error_probe,greedy,0.0,0.0178,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,47,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,48,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,49,gen,logic_error_probe,greedy,0.0,0.2133,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,50,mut,value_perturb,random,0.0,0.0533,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,51,mut,value_perturb,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,52,mut,call_insert,greedy,0.0,0.5156,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,53,mut,call_insert,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,54,mut,call_insert,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,55,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,56,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,57,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,58,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,59,gen,access_control_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,60,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,61,mut,value_perturb,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,62,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,63,gen,price_oracle_probe,random,6.0,1.7956,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,64,gen,price_oracle_probe,random,6.0,0.3022,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,65,gen,price_oracle_probe,random,6.0,0.1956,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,66,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,67,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,68,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,69,gen,price_oracle_probe,random,4.0,0.1067,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,70,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,71,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,72,mut,call_insert,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,73,gen,access_control_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,74,mut,value_perturb,greedy,0.0,0.4267,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,75,mut,value_perturb,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,76,mut,call_swap,greedy,0.0,0.0533,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,77,mut,call_swap,greedy,0.0,0.3378,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,78,mut,call_swap,greedy,0.0,0.0356,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,79,mut,call_swap,greedy,0.0,0.4978,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,80,mut,call_swap,random,3.0,0.5867,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,81,mut,call_swap,greedy,0.0,0.0889,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,82,mut,call_swap,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,83,mut,call_swap,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,84,mut,call_swap,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,85,mut,call_swap,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,86,mut,value_perturb,greedy,0.0,0.32,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,87,mut,value_perturb,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,88,mut,call_insert,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,89,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,90,mut,value_perturb,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,91,mut,value_perturb,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,92,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,93,mut,value_perturb,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,94,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,95,gen,access_control_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,96,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,97,gen,arithmetic_probe,random,0.0,0.0889,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,98,gen,price_oracle_probe,random,6.0,1.5822,False,False,False
defihacklabs,defihacklabs/2024-09_PLN,price_oracle_manipulation,99,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,0,gen,reentrancy_probe,random,53.0,1.9273,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,1,gen,arithmetic_probe,greedy,0.0,0.5818,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,2,gen,access_control_probe,greedy,0.0,0.5818,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,3,gen,price_oracle_probe,random,26.0,1.7091,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,4,gen,logic_error_probe,random,0.0,0.5818,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,5,mut,value_perturb,greedy,0.0,0.5818,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,6,mut,call_insert,random,26.0,52.0,True,False,True
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,7,mut,call_swap,greedy,0.0,0.5091,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,8,mut,arg_shuffle,random,0.0,1.7091,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,9,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,10,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,11,gen,access_control_probe,greedy,0.0,0.2909,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,12,gen,price_oracle_probe,random,11.0,1.4182,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,13,gen,logic_error_probe,greedy,0.0,0.2909,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,14,mut,value_perturb,greedy,0.0,1.2,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,15,mut,call_insert,greedy,0.0,0.2909,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,16,mut,call_swap,greedy,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,17,mut,arg_shuffle,greedy,0.0,0.2909,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,18,mut,call_insert,greedy,0.0,0.7636,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,19,mut,call_insert,greedy,8.0,2.6182,False,True,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,20,mut,call_insert,greedy,0.0,0.2909,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,21,mut,call_insert,greedy,0.0,0.7636,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,22,mut,call_insert,greedy,0.0,0.1091,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,23,mut,call_insert,random,0.0,0.0,False,False,False
defihacklabs,defihacklabs/2022-10_BEGO,arbitrary_mint,24,mut,call_insert,greedy,0.0,0.0,False,False,False
